0: :::MLLOG {"namespace": "", "time_ms": 1776839463204, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/workspace/dlrm/train.py", "lineno": 90}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463213, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "dlrm_dcnv2", "metadata": {"file": "/workspace/dlrm/train.py", "lineno": 296}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463213, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "GigaComputing", "metadata": {"file": "/workspace/dlrm/train.py", "lineno": 296}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/workspace/dlrm/train.py", "lineno": 296}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/workspace/dlrm/train.py", "lineno": 296}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "1xG894-SD3-AAX7", "metadata": {"file": "/workspace/dlrm/train.py", "lineno": 296}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "seed", "value": 26164, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 27}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 65536, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 31}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "adagrad", "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 35}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.0042, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 39}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "opt_adagrad_learning_rate_decay", "value": 0, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 43}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "opt_weight_decay", "value": 0, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 47}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "opt_adagrad_initial_accumulator_value", "value": 0.0, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 51}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "opt_adagrad_epsilon", "value": 1e-08, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 55}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 0, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 59}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463214, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_start_step", "value": 0, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 63}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463215, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_steps", "value": 0, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 67}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839463215, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 1, "metadata": {"file": "/workspace/dlrm/mlperf_logger/param_info.py", "lineno": 71}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839525401, "event_type": "POINT_IN_TIME", "key": "train_samples", "value": 4195197692, "metadata": {"file": "/workspace/dlrm/train.py", "lineno": 474, "epoch_num": 0.0}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839525401, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 89137319, "metadata": {"file": "/workspace/dlrm/train.py", "lineno": 479, "epoch_num": 0.0}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839525402, "event_type": "POINT_IN_TIME", "key": "target_accuracy", "value": 0.80275, "metadata": {"file": "/workspace/dlrm/train.py", "lineno": 484}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839525403, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 51}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839525403, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 51}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839525403, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 52, "samples_count": 209761075, "step": 0}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839566419, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 85, "samples_count": 209761075, "step": 15999}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839566420, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 89, "epoch_num": 0.24992970287749555, "step": 15999}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839567365, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7981992959976196, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 100, "epoch_num": 0.24992970287749555, "step": 15999}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839567366, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 105, "epoch_num": 0.24992970287749555, "step": 15999}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839567366, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 115, "samples_count": 209761075, "step": 15999}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839574748, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 85, "samples_count": 209761075, "step": 19199}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839574749, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 89, "epoch_num": 0.2999187677695504, "step": 19199}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839575699, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7990496158599854, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 100, "epoch_num": 0.2999187677695504, "step": 19199}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839575699, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 105, "epoch_num": 0.2999187677695504, "step": 19199}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839575699, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 115, "samples_count": 209761075, "step": 19199}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839583082, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 85, "samples_count": 209761075, "step": 22399}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839583083, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 89, "epoch_num": 0.3499078326616053, "step": 22399}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839584033, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7997874021530151, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 100, "epoch_num": 0.3499078326616053, "step": 22399}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839584034, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 105, "epoch_num": 0.3499078326616053, "step": 22399}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839584034, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 115, "samples_count": 209761075, "step": 22399}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839591418, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 85, "samples_count": 209761075, "step": 25599}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839591419, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 89, "epoch_num": 0.39989689755366015, "step": 25599}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839592366, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8003664612770081, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 100, "epoch_num": 0.39989689755366015, "step": 25599}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839592366, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 105, "epoch_num": 0.39989689755366015, "step": 25599}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839592367, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 115, "samples_count": 209761075, "step": 25599}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839599749, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 85, "samples_count": 209761075, "step": 28799}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839599750, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 89, "epoch_num": 0.449885962445715, "step": 28799}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839600694, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8009044528007507, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 100, "epoch_num": 0.449885962445715, "step": 28799}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839600694, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 105, "epoch_num": 0.449885962445715, "step": 28799}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839600694, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 115, "samples_count": 209761075, "step": 28799}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839608078, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 85, "samples_count": 209761075, "step": 31999}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839608078, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 89, "epoch_num": 0.49987502733776984, "step": 31999}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839609025, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8011952042579651, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 100, "epoch_num": 0.49987502733776984, "step": 31999}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839609025, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 105, "epoch_num": 0.49987502733776984, "step": 31999}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839609025, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 115, "samples_count": 209761075, "step": 31999}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839616408, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 85, "samples_count": 209761075, "step": 35199}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839616409, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 89, "epoch_num": 0.5498640922298247, "step": 35199}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839617356, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8017460107803345, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 100, "epoch_num": 0.5498640922298247, "step": 35199}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839617356, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 105, "epoch_num": 0.5498640922298247, "step": 35199}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839617356, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 115, "samples_count": 209761075, "step": 35199}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839624740, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 85, "samples_count": 209761075, "step": 38399}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839624740, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 89, "epoch_num": 0.5998531571218796, "step": 38399}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839625688, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8020451664924622, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 100, "epoch_num": 0.5998531571218796, "step": 38399}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839625688, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 105, "epoch_num": 0.5998531571218796, "step": 38399}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839625688, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 115, "samples_count": 209761075, "step": 38399}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839633074, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 85, "samples_count": 209761075, "step": 41599}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839633074, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 89, "epoch_num": 0.6498422220139345, "step": 41599}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839634021, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8023375868797302, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 100, "epoch_num": 0.6498422220139345, "step": 41599}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839634021, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 105, "epoch_num": 0.6498422220139345, "step": 41599}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839634021, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 115, "samples_count": 209761075, "step": 41599}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839641407, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 85, "samples_count": 209761075, "step": 44799}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839641407, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 89, "epoch_num": 0.6998312869059893, "step": 44799}}
0: :::MLLOG {"namespace": "", "time_ms": 1776839642355, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8025423288345337, "metadata": {"file": "/workspace/dlrm/mlperf_logger/callbacks.py", "lineno": 100, "epoch_num": 0.6998312869059893, "step": 44799}}
